"PlantKey","MaterialKey","PurchaseOrderQuantity","ActualArrivalDateYard","DaysTooLate"
4,1,63,2022-08-19,0
4,1,77,2022-08-24,0
4,1,69,2024-11-27,0
4,1,84,2023-05-07,0
4,1,75,2022-09-10,0
4,1,78,2023-07-25,0
4,1,78,2022-12-10,0
4,1,84,2022-12-25,0
4,1,78,2022-02-26,0
4,1,90,2022-11-29,13
4,1,79,2022-03-13,0
4,1,68,2023-06-15,0
4,1,83,2024-12-21,0
4,1,78,2024-10-10,0
4,1,79,2022-10-03,0
4,1,74,2023-07-01,0
4,1,88,2024-05-27,8
4,1,71,2022-01-07,0
4,1,72,2023-12-17,0
4,1,79,2023-01-15,0
4,1,75,2023-05-01,0
4,1,68,2024-10-23,0
4,1,82,2024-09-02,0
4,1,67,2022-05-14,12
4,1,75,2024-05-25,6
4,1,87,2023-05-22,0
4,1,77,2022-03-07,0
4,1,79,2022-10-04,0
4,1,86,2022-03-29,0
4,1,90,2023-10-22,0
4,1,75,2024-10-01,0
4,1,88,2022-03-03,0
4,1,80,2023-06-18,0
4,1,81,2022-05-26,0
4,1,73,2024-12-10,0
4,1,76,2024-09-11,0
4,1,74,2023-09-26,0
4,1,79,2022-02-20,0
4,1,74,2023-10-11,13
4,1,77,2024-03-23,13
4,1,79,2023-05-11,0
4,1,68,2023-08-24,0
4,1,74,2024-06-13,0
4,1,82,2024-09-09,0
4,1,71,2023-04-17,0
4,1,83,2024-08-11,0
4,1,65,2022-02-22,0
4,1,78,2022-04-16,1
4,1,75,2024-04-18,0
4,1,81,2024-07-22,0
4,1,77,2024-06-26,0
4,1,65,2022-06-19,0
4,1,85,2024-03-24,0
4,1,68,2023-09-17,0
4,1,68,2024-12-01,5
4,1,75,2022-09-24,0
4,1,72,2024-11-12,0
4,1,65,2022-06-11,0
4,1,75,2023-10-18,0
4,1,84,2024-03-14,0
4,1,76,2022-08-31,0
4,1,70,2023-04-05,10
4,1,72,2024-11-05,0
4,1,64,2024-06-13,0
4,1,79,2024-05-05,0
4,1,68,2024-08-19,0
4,1,80,2022-08-13,0
4,1,79,2023-05-31,0
4,1,72,2023-04-16,0
4,1,79,2022-09-13,0
4,1,79,2023-05-02,0
4,1,84,2024-03-17,0
4,1,78,2024-05-16,0
4,1,79,2024-04-13,0
4,1,75,2022-04-11,0
4,1,81,2024-07-20,10
4,1,75,2023-06-05,0
4,1,85,2022-01-03,0
4,1,78,2022-11-21,0
4,1,77,2022-08-26,0
4,1,79,2023-07-24,12
4,1,85,2022-02-18,0
4,1,76,2022-05-25,14
4,1,69,2022-06-08,0
4,1,68,2023-01-03,0
4,1,88,2022-06-27,0
4,1,73,2022-08-07,0
4,1,86,2022-09-24,0
4,1,77,2024-03-21,0
4,1,85,2022-06-21,6
4,1,71,2022-02-26,0
4,1,68,2024-06-23,0
4,1,71,2022-04-12,0
4,1,78,2024-05-23,0
4,1,74,2022-10-25,0
4,1,76,2022-06-16,0
4,1,78,2023-07-24,5
4,1,72,2024-03-09,0
4,1,93,2024-11-06,0
4,1,67,2024-06-19,13
4,1,76,2024-04-17,0
4,1,74,2024-10-15,10
4,1,76,2023-09-14,0
4,1,82,2024-08-10,0
4,1,83,2024-10-28,0
4,1,82,2023-02-22,0
4,1,81,2023-12-21,0
4,1,79,2022-04-21,0
4,1,85,2022-10-29,0
4,1,79,2022-04-20,0
4,1,81,2022-04-01,0
4,1,82,2023-01-04,0
4,1,81,2022-08-25,0
4,1,83,2022-08-04,0
4,1,80,2023-07-22,0
4,1,81,2023-09-04,0
4,1,81,2022-08-04,0
4,1,74,2022-01-26,5
4,1,81,2023-09-28,0
4,1,74,2022-01-02,0
4,1,75,2023-07-11,0
4,1,66,2024-02-28,0
4,1,70,2022-10-21,0
4,1,81,2024-04-18,0
4,1,65,2024-02-15,0
4,1,75,2022-01-11,0
4,1,72,2024-09-10,0
4,1,68,2023-10-25,0
4,1,77,2022-08-20,7
4,1,76,2022-08-13,0
4,1,78,2022-08-27,0
4,1,68,2023-09-14,0
4,1,83,2023-06-09,0
4,1,82,2023-01-03,0
4,1,72,2023-06-27,0
4,1,63,2022-04-25,0
4,1,85,2023-08-24,0
4,1,79,2024-09-12,0
4,1,82,2024-05-09,0
4,1,71,2023-01-10,0
4,1,78,2023-06-15,0
4,1,64,2024-09-09,5
4,1,67,2023-09-12,0
4,1,79,2024-04-14,0
4,1,79,2023-11-30,0
4,1,78,2024-06-29,0
4,1,71,2024-01-13,0
4,1,70,2023-10-12,0
4,1,72,2022-03-02,11
4,1,88,2023-08-18,0
4,1,64,2024-12-03,0
4,1,85,2023-05-01,0
4,1,67,2024-08-30,0
4,1,75,2023-06-09,0
4,1,78,2022-10-02,12
4,1,82,2024-10-11,0
4,1,76,2024-06-03,3
4,1,80,2022-05-05,0
4,1,73,2024-07-31,0
4,1,68,2023-01-26,0
4,1,85,2024-05-12,0
4,1,72,2022-11-08,7
4,1,79,2024-07-13,2
4,1,71,2023-10-06,0
4,1,87,2022-08-01,0
4,1,84,2022-11-07,0
4,1,85,2022-07-09,0
4,1,76,2022-03-15,0
4,1,79,2024-01-31,12
4,1,65,2024-05-28,0
4,1,74,2024-06-01,0
4,1,82,2024-07-26,0
4,1,77,2023-07-23,0
4,1,82,2022-02-08,7
4,1,81,2024-07-10,1
4,1,67,2023-03-17,0
4,1,93,2024-12-23,0
4,1,70,2023-01-05,0
4,1,73,2023-11-25,10
4,1,79,2024-04-04,0
4,1,82,2022-11-20,0
4,1,84,2023-09-15,0
4,1,74,2024-04-18,0
4,1,73,2024-12-16,0
4,1,80,2023-11-08,0
4,1,73,2024-01-24,0
4,1,75,2022-12-09,0
4,1,85,2023-03-29,0
4,1,84,2023-09-04,0
4,1,76,2022-01-26,0
4,1,89,2024-09-26,0
4,1,72,2022-10-12,0
4,1,73,2024-11-02,0
4,1,79,2024-09-25,0
4,1,84,2022-10-06,0
4,1,65,2023-07-22,0
4,1,74,2024-08-18,0
4,1,76,2022-01-14,0
4,1,73,2024-02-05,0
4,1,69,2024-03-10,0
4,1,73,2022-10-09,0
4,1,78,2024-12-19,0
4,1,81,2022-09-20,0
4,1,74,2024-10-27,0
4,1,68,2022-06-24,0
4,1,82,2023-02-16,0
4,1,82,2022-11-27,0
4,1,83,2022-04-15,0
4,1,91,2022-11-29,0
4,1,88,2023-04-07,0
4,1,75,2022-07-30,0
4,1,69,2023-10-26,0
4,1,77,2024-03-10,2
4,1,74,2024-03-25,0
4,1,75,2023-02-12,0
4,1,74,2024-03-11,0
4,1,72,2023-02-02,0
4,1,85,2024-07-12,0
4,1,81,2024-11-08,0
4,1,87,2023-08-15,0
4,1,75,2024-12-12,0
4,1,94,2023-10-07,0
4,1,80,2022-01-01,0
4,1,80,2022-09-13,0
4,1,69,2023-05-11,0
4,1,72,2023-11-24,0
4,1,85,2022-02-10,0
4,1,66,2022-08-16,0
4,1,77,2023-06-07,0
4,1,83,2022-12-14,0
4,1,82,2023-02-23,0
4,1,82,2023-09-21,0
4,1,74,2024-11-10,0
4,1,83,2022-11-17,0
4,1,90,2022-01-24,0
4,1,77,2023-08-06,0
4,1,86,2022-05-26,0
4,1,91,2023-05-07,0
4,1,74,2024-12-21,0
4,1,78,2022-11-25,0
4,1,71,2024-04-03,11
4,1,79,2022-08-02,0
4,1,88,2023-09-11,0
4,1,85,2022-10-17,0
4,1,83,2022-09-27,0
4,1,72,2024-03-03,0
4,1,70,2024-11-06,2
4,1,83,2023-01-09,0
4,1,81,2024-07-10,13
4,1,70,2023-01-28,0
4,1,72,2023-10-20,0
4,1,74,2022-10-01,14
4,1,90,2023-07-20,0
4,1,74,2022-02-17,0
4,1,79,2023-01-02,3
4,1,66,2024-12-17,0
4,1,75,2023-12-06,0
4,1,62,2022-10-24,0
4,1,74,2022-04-01,0
4,1,77,2022-04-14,0
4,1,70,2023-05-14,0
4,1,82,2022-12-25,13
4,1,80,2023-04-11,0
4,1,75,2024-12-17,0
4,1,71,2022-06-20,0
4,1,83,2022-11-20,0
4,1,72,2022-02-21,3
4,1,76,2022-04-19,0
4,1,75,2023-03-16,0
4,1,79,2022-02-22,0
4,1,84,2022-08-04,0
4,1,75,2024-05-20,0
4,1,90,2024-10-29,0
4,1,84,2022-01-03,0
4,1,73,2022-02-06,0
4,1,82,2022-02-25,0
4,1,80,2023-06-08,0
4,1,78,2024-03-20,0
4,1,80,2023-01-13,0
4,1,69,2022-03-28,5
4,1,75,2022-07-16,0
4,1,63,2022-12-15,0
4,1,68,2024-07-31,7
4,1,75,2023-01-22,0
4,1,75,2022-10-27,0
4,1,74,2024-10-03,0
4,1,85,2024-08-01,0
4,1,69,2024-04-29,0
4,1,83,2022-06-27,0
4,1,80,2022-03-08,0
4,1,79,2022-03-10,0
4,1,78,2022-09-30,0
4,1,78,2023-07-24,0
4,1,83,2024-07-04,0
4,1,74,2024-04-24,0
4,1,70,2023-10-29,0
4,1,79,2022-09-24,5
4,1,87,2024-07-23,0
4,1,73,2023-04-29,0
4,1,85,2022-09-07,0
4,1,72,2024-06-04,0
4,1,81,2023-04-18,0
4,1,79,2022-05-05,0
4,1,87,2024-12-02,0
4,1,83,2023-07-08,0
4,1,73,2023-04-06,0
4,1,78,2022-05-07,0
4,1,77,2023-05-01,0
4,1,83,2024-11-25,0
4,1,74,2022-04-09,0
4,1,80,2023-03-24,0
4,1,81,2022-04-10,0
4,1,72,2023-06-18,0
4,1,80,2023-09-05,0
4,1,73,2024-10-24,0
4,1,87,2024-04-22,0
4,1,78,2022-08-13,0
4,1,70,2023-10-09,0
4,1,81,2024-12-26,0
4,1,79,2022-10-22,0
4,1,82,2024-04-09,0
4,1,76,2024-11-21,0
4,1,87,2022-10-26,0
4,1,78,2024-03-19,0
4,1,87,2022-02-06,0
4,1,71,2022-05-09,0
4,1,74,2022-02-05,4
4,1,83,2023-10-09,0
4,1,70,2022-02-28,0
4,1,76,2024-12-18,11
4,1,82,2023-09-06,0
4,1,66,2024-12-25,0
4,1,73,2024-04-24,11
4,1,81,2024-02-10,0
4,1,80,2023-07-27,0
4,1,78,2024-12-25,4
4,1,76,2024-05-21,0
4,1,83,2024-05-28,0
4,1,87,2022-05-28,0
4,1,76,2023-05-22,0
4,1,78,2023-11-03,0
4,1,88,2023-01-31,9
4,1,86,2022-03-19,0
4,1,77,2022-09-13,0
4,1,79,2022-04-23,3
4,1,68,2022-06-08,0
4,1,76,2022-12-20,0
4,1,81,2023-05-09,0
4,1,75,2023-11-17,0
4,1,74,2024-12-06,0
4,1,78,2022-10-12,0
4,1,71,2022-10-07,0
4,1,73,2024-11-01,0
4,1,84,2024-06-09,9
4,1,85,2024-07-11,0
4,1,80,2021-12-31,0
4,1,77,2023-08-05,0
4,1,79,2023-01-11,13
4,1,71,2022-03-07,0
4,1,82,2024-10-03,0
4,1,74,2023-01-25,0
4,1,79,2023-04-13,0
4,1,70,2022-10-18,0
4,1,71,2024-08-23,0
4,1,86,2023-12-20,0
4,1,77,2024-10-27,0
4,1,84,2024-11-05,0
4,1,90,2022-07-16,0
4,1,74,2024-06-10,14
4,1,76,2022-11-08,0
4,1,82,2024-06-08,6
4,1,82,2024-03-16,0
4,1,82,2023-02-22,0
4,1,83,2022-07-08,0
4,1,97,2024-06-02,14
4,1,80,2024-09-30,0
4,1,75,2023-03-05,0
4,1,67,2024-12-12,0
4,1,71,2024-11-02,0
4,1,71,2023-04-12,0
4,1,80,2024-10-08,0
4,1,90,2023-07-27,0
4,1,76,2023-08-23,0
4,1,69,2023-07-27,0
4,1,69,2024-05-19,0
4,1,75,2023-09-29,0
4,1,84,2022-08-10,0
4,1,77,2024-03-17,7
4,1,73,2024-07-09,0
4,1,66,2024-06-18,0
4,1,71,2024-04-18,0
4,1,79,2022-11-21,0
4,1,77,2023-02-12,12
4,1,74,2024-05-10,0
4,1,79,2023-06-30,0
4,1,70,2023-03-24,0
4,1,84,2022-02-22,13
4,1,63,2023-04-05,0
4,1,81,2022-01-17,0
4,1,83,2023-02-19,0
4,1,80,2024-08-12,0
4,1,78,2022-04-11,0
4,1,72,2024-05-22,0
4,1,78,2023-06-13,0
4,1,78,2024-07-11,0
4,1,84,2022-08-13,0
4,1,69,2023-03-07,0
4,1,78,2023-12-25,5
4,1,73,2022-08-23,0
4,1,82,2023-08-30,0
4,1,84,2024-03-28,0
4,1,69,2024-06-27,0
4,1,83,2024-12-08,0
4,1,72,2023-10-22,0
4,1,69,2024-11-20,0
4,1,88,2022-07-09,0
4,1,77,2022-05-05,0
4,1,77,2024-05-29,0
4,1,66,2024-04-25,0
4,1,67,2023-04-17,0
4,1,78,2022-01-11,0
4,1,70,2022-04-06,0
4,1,76,2022-08-24,3
4,1,70,2024-09-10,0
4,1,82,2022-06-08,0
4,1,74,2023-10-28,0
4,1,78,2024-09-16,0
4,1,74,2023-01-31,0
4,1,77,2023-03-12,0
4,1,79,2024-08-02,0
4,1,73,2023-05-07,0
4,1,74,2022-08-10,12
4,1,77,2023-05-20,0
4,1,71,2023-03-17,0
4,1,79,2022-05-04,0
4,1,85,2024-05-27,0
4,1,75,2022-04-04,0
4,1,69,2022-04-30,0
4,1,83,2022-06-25,0
4,1,67,2022-02-12,10
4,1,76,2023-02-19,0
4,1,79,2022-09-08,0
4,1,70,2024-08-10,0
4,1,74,2024-11-01,0
4,1,86,2023-08-31,0
4,1,84,2023-03-09,0
4,1,76,2022-10-27,0
4,1,81,2022-11-21,0
4,1,82,2024-05-21,0
4,1,83,2023-06-02,0
4,1,74,2022-05-10,0
4,1,74,2022-11-25,0
4,1,81,2023-10-22,0
4,1,82,2023-01-03,0
4,1,75,2023-03-21,0
4,1,71,2024-09-05,0
4,1,80,2022-05-19,0
4,1,73,2024-11-16,0
4,1,74,2022-09-05,14
4,1,71,2023-08-30,0
4,1,77,2023-11-27,0
4,1,72,2024-11-12,0
4,1,73,2024-05-20,0
4,1,67,2023-10-10,0
4,1,71,2022-11-06,0
4,1,69,2024-08-17,0
4,1,72,2022-01-27,0
4,1,83,2022-08-15,0
4,1,92,2023-11-19,0
4,1,73,2024-09-21,0
4,1,79,2023-11-01,0
4,1,87,2022-05-04,0
4,1,78,2022-11-08,0
4,1,84,2023-02-01,0
4,1,71,2024-03-07,0
4,1,77,2024-03-27,0
4,1,77,2022-01-03,1
4,1,78,2023-04-30,0
4,1,78,2024-05-25,0
4,1,68,2022-07-07,0
4,1,74,2024-11-21,0
4,1,70,2024-06-09,12
4,1,78,2022-12-12,0
4,1,75,2022-02-24,0
4,1,77,2024-05-04,6
4,1,75,2024-05-10,0
4,1,85,2024-07-25,0
4,1,78,2024-08-18,0
4,1,75,2024-06-11,0
4,1,67,2024-11-09,0
4,1,94,2022-01-01,0
4,1,74,2024-09-15,0
4,1,82,2023-01-08,5
4,1,84,2024-07-15,0
4,1,74,2024-07-18,0
4,1,72,2023-08-27,0
4,1,64,2024-01-15,14
4,1,71,2022-06-07,0
4,1,73,2022-01-16,0
4,1,87,2024-03-27,0
4,1,73,2024-09-11,0
4,1,80,2023-11-19,5
4,1,78,2022-03-02,0
4,1,82,2022-09-14,10
4,1,76,2024-03-22,0
4,1,68,2023-09-08,0
4,1,89,2022-03-04,0
4,1,69,2023-11-24,0
4,1,79,2022-01-15,0
4,1,72,2022-07-07,0
4,1,75,2024-03-29,0
4,1,79,2024-03-05,0
4,1,75,2022-02-10,0
4,1,74,2023-02-16,0
4,1,81,2022-01-08,0
4,1,72,2024-03-23,0
4,1,76,2023-06-11,0
4,1,93,2024-12-01,0
4,1,72,2023-05-13,0
4,1,72,2022-06-23,0
4,1,82,2023-09-22,0
4,1,74,2023-07-05,3
4,1,71,2023-09-07,0
4,1,71,2024-06-08,4
4,1,76,2023-05-25,0
4,1,73,2024-09-02,0
4,1,76,2023-07-25,0
4,1,75,2022-05-08,0
4,1,80,2024-04-26,0
4,1,73,2022-08-08,0
4,1,76,2023-11-22,0
4,1,97,2022-01-16,0
4,1,81,2024-08-03,0
4,1,73,2024-08-11,0
4,1,79,2023-01-28,0
4,1,84,2024-10-06,0
4,1,77,2023-03-25,0
4,1,71,2024-05-10,0
4,1,80,2023-06-29,0
4,1,76,2023-02-20,0
4,1,75,2024-07-11,0
4,1,76,2022-11-21,0
4,1,73,2023-11-23,0
4,1,68,2022-12-18,9
4,1,74,2023-06-01,0
4,1,69,2023-12-06,0
4,1,82,2022-08-31,1
4,1,78,2022-07-05,0
4,1,75,2024-11-08,0
4,1,85,2024-01-31,0
4,1,83,2024-08-27,0
4,1,82,2023-10-13,0
4,1,84,2024-08-04,0
4,1,74,2023-04-15,0
4,1,88,2022-08-24,0
4,1,93,2023-12-19,0
4,1,70,2023-07-23,5
4,1,86,2024-01-27,0
4,1,75,2023-07-04,0
4,1,73,2024-10-23,0
4,1,79,2023-07-30,0
4,1,77,2024-06-25,0
4,1,76,2023-07-02,0
4,1,74,2024-06-16,0
4,1,74,2024-11-25,0
4,1,87,2024-03-07,0
4,1,76,2023-09-22,0
4,1,68,2023-12-24,0
4,1,81,2022-06-26,0
4,1,77,2023-01-25,0
4,1,70,2024-06-28,0
4,1,75,2024-05-05,0
4,1,94,2023-01-04,10
4,1,72,2024-09-13,0
4,1,77,2022-02-14,0
4,1,76,2024-10-03,0
4,1,90,2022-06-18,0
4,1,73,2024-04-26,0
4,1,75,2023-06-12,0
4,1,72,2024-02-24,0
4,1,75,2022-01-02,0
4,1,78,2022-04-15,0
4,1,70,2023-04-15,0
4,1,88,2024-07-27,0
4,1,67,2023-09-04,0
4,1,80,2022-03-28,0
4,1,74,2023-01-16,0
4,1,74,2024-09-09,0
4,1,73,2022-02-09,0
4,1,80,2022-12-25,0
4,1,76,2022-11-29,0
4,1,78,2023-12-17,0
4,1,72,2022-05-05,0
4,1,75,2023-12-21,0
4,1,80,2023-05-16,0
4,1,78,2024-07-26,0
4,1,80,2022-12-12,0
4,1,82,2022-09-26,7
4,1,85,2024-02-07,0
4,1,81,2024-12-02,0
4,1,69,2023-05-26,0
4,1,83,2023-02-27,0
4,1,84,2023-07-05,0
4,1,77,2023-07-25,0
4,1,71,2023-10-21,0
4,1,73,2023-02-09,0
4,1,80,2022-02-02,1
4,1,71,2022-04-14,0
4,1,80,2024-03-04,0
4,1,60,2024-04-27,0
4,1,72,2022-08-14,0
4,1,74,2024-03-02,0
4,1,74,2022-09-03,0
4,1,79,2024-06-16,0
4,1,70,2024-06-25,0
4,1,80,2022-08-02,0
4,1,74,2023-01-18,0
4,1,75,2024-06-30,14
4,1,77,2023-12-16,0
4,1,80,2022-06-13,0
4,1,71,2022-03-16,0
4,1,90,2024-05-16,0
4,1,73,2024-06-01,7
4,1,84,2022-06-10,0
4,1,84,2024-10-06,9
4,1,84,2022-09-20,0
4,1,81,2024-05-05,0
4,1,72,2023-10-07,0
4,1,80,2022-05-21,5
4,1,87,2024-05-03,0
4,1,75,2022-06-11,14
4,1,78,2024-12-10,0
4,1,77,2022-05-13,0
4,1,79,2022-01-18,3
4,1,85,2022-12-20,0
4,1,78,2022-01-23,0
4,1,79,2023-11-18,0
4,1,74,2022-06-19,0
4,1,79,2024-02-03,0
4,1,80,2022-10-30,2
4,1,71,2024-10-25,0
4,1,84,2023-02-02,0
4,1,84,2024-01-01,10
4,1,66,2024-11-11,0
4,1,67,2024-04-21,0
4,1,77,2022-06-11,6
4,1,80,2023-07-16,0
4,1,77,2024-01-23,0
4,1,79,2024-06-26,0
4,1,83,2023-01-25,13
4,1,85,2024-03-09,0
4,1,67,2022-04-27,0
4,1,83,2023-08-03,0
4,1,73,2024-01-16,0
4,1,82,2024-05-06,0
4,1,71,2022-10-04,0
4,1,73,2024-07-04,0
4,1,70,2024-10-26,8
4,1,72,2023-02-26,0
4,1,78,2022-11-08,0
4,1,75,2022-11-03,0
4,1,73,2023-05-29,0
4,1,74,2023-11-08,0
4,1,74,2024-12-20,0
4,1,75,2024-12-31,5
4,1,82,2023-10-15,0
4,1,76,2022-08-02,6
4,1,82,2023-05-17,0
4,1,76,2023-05-09,0
4,1,72,2024-06-07,0
4,1,82,2022-01-06,0
4,1,72,2024-05-24,0
4,1,66,2022-02-14,0
4,1,76,2022-01-29,2
4,1,74,2022-12-19,3
4,1,70,2023-12-16,0
4,1,77,2022-06-16,0
4,1,61,2023-11-17,0
4,1,78,2023-06-24,13
4,1,83,2024-11-22,0
4,1,66,2023-12-14,0
4,1,80,2022-03-04,0
4,1,71,2023-09-11,0
4,1,79,2023-09-11,0
4,1,73,2023-06-23,0
4,1,81,2023-11-06,0
4,1,80,2024-10-15,0
4,1,76,2023-01-24,0
4,1,78,2023-01-12,0
4,1,76,2024-06-26,0
4,1,91,2023-09-04,0
4,1,82,2023-02-09,0
4,1,80,2023-12-07,0
4,1,80,2022-11-10,0
4,1,84,2023-04-16,0
4,1,82,2022-12-19,8
4,1,73,2023-08-21,0
4,1,80,2024-08-07,0
4,1,67,2024-06-14,0
4,1,87,2022-07-28,0
4,1,71,2023-08-10,0
4,1,79,2022-02-11,0
4,1,75,2022-02-23,11
4,1,82,2024-06-06,0
4,1,81,2022-02-09,4
4,1,77,2022-03-25,0
4,1,79,2022-10-24,0
4,1,74,2023-07-19,6
4,1,76,2023-03-20,12
4,1,72,2022-01-18,8
4,1,72,2024-12-25,3
4,1,85,2022-06-01,14
4,1,79,2024-03-24,0
4,1,78,2023-02-01,0
4,1,84,2023-01-30,0
4,1,89,2022-10-05,0
4,1,72,2023-05-30,0
4,1,71,2024-02-27,0
4,1,76,2024-08-30,0
4,1,83,2022-08-12,0
4,1,83,2023-01-14,0
4,1,87,2022-09-29,0
4,1,89,2024-12-19,0
4,1,77,2023-11-15,0
4,1,69,2022-04-09,10
4,1,89,2024-07-15,0
4,1,72,2023-12-18,10
4,1,77,2023-07-31,0
4,1,84,2024-01-31,0
4,1,79,2022-08-31,0
4,1,78,2024-06-24,0
4,1,72,2023-09-12,0
4,1,66,2023-05-31,0
4,1,75,2022-11-17,0
4,1,83,2022-07-26,2
4,1,83,2024-09-03,12
4,1,76,2023-12-23,0
4,1,78,2022-11-02,0
4,1,83,2022-07-13,0
4,1,65,2024-08-07,0
4,1,78,2023-01-01,0
4,1,81,2023-05-24,0
4,1,85,2023-08-29,0
4,1,75,2025-01-04,13
4,1,74,2022-11-07,0
4,1,78,2024-11-15,0
4,1,74,2023-04-08,0
4,1,78,2024-02-07,0
4,1,67,2024-03-15,0
4,1,78,2024-02-26,11
4,1,69,2022-02-25,0
4,1,90,2024-08-10,0
4,1,78,2022-10-24,0
4,1,83,2022-07-19,0
4,1,76,2024-07-02,0
4,1,84,2022-09-26,0
4,1,77,2024-02-28,0
4,1,72,2023-05-18,0
4,1,88,2023-11-07,0
4,1,79,2022-08-20,0
4,1,79,2023-06-30,0
4,1,87,2024-03-14,0
4,1,79,2023-09-21,0
4,1,70,2024-05-31,0
4,1,76,2022-03-25,0
4,1,81,2024-12-07,0
4,1,81,2023-04-06,0
4,1,86,2022-11-17,0
4,1,86,2024-04-08,0
4,1,78,2022-05-15,0
4,1,77,2024-04-07,8
4,1,76,2023-08-04,0
4,1,82,2022-09-15,0
4,1,66,2022-08-29,0
4,1,74,2022-03-02,0
4,1,77,2023-05-12,0
4,1,87,2024-05-09,0
4,1,74,2024-11-26,0
4,1,69,2022-10-20,0
4,1,85,2024-05-16,0
4,1,81,2022-02-15,0
4,1,92,2022-05-17,0
4,1,79,2022-07-30,0
4,1,79,2022-09-18,0
4,1,78,2022-09-06,7
4,1,73,2024-12-21,0
4,1,85,2023-09-30,0
4,1,67,2022-10-08,0
4,1,72,2022-06-03,0
4,1,72,2022-11-08,0
4,1,76,2023-07-20,0
4,1,78,2022-10-13,0
4,1,77,2023-08-11,0
4,1,79,2023-10-10,0
4,1,77,2022-06-06,0
4,1,87,2022-09-04,0
4,1,76,2023-10-31,0
4,1,70,2023-11-08,0
4,1,69,2024-06-29,0
4,1,82,2022-04-09,0
4,1,70,2022-04-19,0
4,1,67,2022-03-14,0
4,1,75,2023-03-19,0
4,1,73,2022-11-08,0
4,1,81,2023-06-11,0
4,1,88,2023-01-14,0
4,1,81,2022-05-02,0
4,1,67,2022-07-02,0
4,1,67,2023-03-05,0
4,1,84,2023-05-25,0
4,1,76,2022-09-01,0
4,1,72,2022-05-01,0
4,1,82,2022-12-23,0
4,1,71,2023-04-20,0
4,1,90,2022-06-24,0
4,1,74,2023-09-29,0
4,1,76,2023-02-13,2
4,1,78,2022-02-17,0
4,1,81,2024-04-26,0
4,1,84,2023-04-07,0
4,1,82,2024-10-23,10
4,1,81,2022-02-07,0
4,1,88,2022-01-09,0
4,1,88,2022-03-28,0
4,1,69,2022-01-19,0
4,1,65,2024-10-18,0
4,1,83,2023-10-31,0
4,1,71,2024-11-23,0
4,1,69,2024-04-15,0
4,1,76,2023-02-26,0
4,1,70,2023-04-03,0
4,1,89,2024-03-09,0
4,1,74,2024-10-07,0
4,1,81,2024-11-14,0
4,1,80,2024-01-23,0
4,1,75,2024-07-23,12
4,1,72,2024-10-07,0
4,1,80,2022-11-28,0
4,1,78,2024-03-01,0
4,1,77,2023-03-22,0
4,1,74,2023-04-24,0
4,1,84,2024-05-30,0
4,1,64,2023-07-05,0
4,1,95,2022-01-14,0
4,1,76,2024-02-06,0
4,1,77,2024-11-21,0
4,1,79,2022-07-06,0
4,1,84,2022-07-04,0
4,1,78,2023-01-24,0
4,1,69,2023-11-18,0
4,1,78,2022-10-02,0
4,1,71,2022-08-19,0
4,1,82,2023-04-30,0
4,1,89,2024-11-06,0
4,1,83,2023-12-11,0
4,1,86,2024-12-18,12
4,1,81,2024-11-27,0
4,1,78,2022-04-26,6
4,1,72,2022-12-12,13
4,1,83,2023-05-14,0
4,1,72,2022-06-22,0
4,1,81,2022-02-26,0
4,1,75,2022-11-23,0
4,1,72,2023-05-11,0
4,1,65,2022-06-29,0
4,1,81,2024-04-21,0
4,1,78,2022-11-02,0
4,1,76,2024-01-24,0
4,1,75,2022-01-17,0
4,1,77,2023-11-02,0
4,1,75,2022-11-02,0
4,1,76,2023-02-06,0
4,1,76,2023-04-15,0
4,1,85,2024-04-09,0
4,1,69,2023-10-29,0
4,1,86,2023-10-27,0
4,1,78,2024-12-01,0
4,1,79,2024-11-05,0
4,1,79,2024-04-26,0
4,1,77,2023-08-22,0
4,1,86,2024-07-01,0
4,1,71,2022-01-19,0
4,1,81,2022-05-15,0
4,1,78,2023-06-19,0
4,1,78,2022-11-26,3
4,1,78,2023-09-13,0
4,1,74,2023-03-18,11
4,1,71,2021-12-31,0
4,1,78,2024-10-30,0
4,1,79,2024-10-23,0
4,1,80,2024-04-06,0
4,1,71,2023-03-26,0
4,1,81,2024-11-14,0
4,1,81,2023-05-13,0
4,1,75,2024-10-27,0
4,1,82,2024-10-29,0
4,1,78,2024-02-23,0
4,1,68,2024-10-20,0
4,1,71,2022-04-20,0
4,1,83,2022-11-28,0
4,1,90,2022-10-25,0
4,1,88,2022-11-05,0
4,1,78,2024-10-04,0
4,1,77,2022-11-12,0
4,1,67,2023-11-07,0
4,1,74,2024-06-29,0
4,1,84,2022-04-30,0
4,1,87,2024-08-29,0
4,1,64,2023-12-14,0
4,1,85,2023-10-01,0
4,1,75,2024-12-18,8
4,1,84,2023-05-15,0
4,1,75,2023-03-15,13
4,1,69,2024-03-26,0
4,1,75,2023-11-09,0
4,1,72,2023-03-27,0
4,1,77,2024-09-04,0
4,1,68,2024-02-27,0
4,1,84,2024-02-28,0
4,1,72,2022-03-05,3
4,1,75,2022-05-11,0
4,1,70,2023-08-24,0
4,1,84,2024-11-27,11
4,1,69,2022-05-08,0
4,1,78,2024-02-26,0
4,1,74,2023-06-12,0
4,1,78,2022-06-18,0
4,1,65,2024-04-07,0
4,1,69,2024-01-17,0
4,1,82,2023-10-27,0
